symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186.0,186.07,19183064,45.030116692,45.0971186725,44.508458416,44.5252089111,76732256,0.0,1.0
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188.0,17294029,44.7453582753,45.2048004267,44.5946038194,44.9870439903,69176116,0.0,1.0
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297728,44.58263918,44.9415783608,44.5395664783,44.7932168327,73190912,0.0,1.0
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188.0,18400787,44.8985056591,45.2909458301,44.7262148523,44.9870439903,73603148,0.0,1.0
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240704,44.7860380491,45.1976216431,44.69510679,45.0779752495,60962816,0.0,1.0
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415,45.0731893937,45.1066903839,44.4510281471,44.5922108915,80233660,0.0,1.0
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975,45.0229379084,45.1880499316,44.5587099013,45.1712994365,92935900,0.0,1.0
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963,45.1258338069,45.3818770892,44.9032915148,45.0420813314,69843852,0.0,1.0
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075,44.9631147116,45.1665135807,44.7166431408,44.8913268755,90056300,0.0,1.0
AAPL,2018-05-30 00:00:00+00:00,187.5,188.0,186.78,187.72,18690547,44.8673975968,44.9870439903,44.69510679,44.9200420099,74762188,0.0,1.0
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793,44.7166431408,45.0420813314,44.5419594062,44.8003956163,109931172,0.0,1.0
AAPL,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.99,23442510,45.5230598336,45.5278456894,44.9272207936,44.9846510625,93770040,0.0,1.0
AAPL,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.64,26266174,45.9035353653,46.2840108969,45.7886748274,45.8580697357,105064696,0.0,1.0
AAPL,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.07,21565963,46.2576886903,46.4084431462,46.0303605425,46.2002584214,86263852,0.0,1.0
AAPL,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933619,46.4180148577,46.4419441364,45.9250717161,46.3342623822,83734476,0.0,1.0
AAPL,2018-06-07 00:00:00+00:00,193.46,194.2,192.34,194.14,21347180,46.2935826084,46.4706592709,46.0255746867,46.4563017037,85388720,0.0,1.0
AAPL,2018-06-08 00:00:00+00:00,191.7,192.0,189.77,191.17,26656799,45.8724273029,45.9442151391,45.4105922237,45.7456021257,106627196,0.0,1.0
AAPL,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308460,45.7599596929,45.9370363555,45.51588105,45.7886748274,73233840,0.0,1.0
AAPL,2018-06-12 00:00:00+00:00,192.28,192.61,191.15,191.39,16911141,46.0112171195,46.0901837393,45.74081627,45.7982465389,67644564,0.0,1.0
AAPL,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638393,45.6331345157,46.1547927918,45.5709183911,46.0447181097,86553572,0.0,1.0
AAPL,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610074,45.6570637945,45.8413192406,45.5182739779,45.8365333848,86440296,0.0,1.0
AAPL,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719160,45.1880499316,45.5039164107,45.049260115,45.4728083483,246876640,0.0,1.0
AAPL,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484865,45.1641206529,45.2789811907,44.7956097606,44.9583288559,73939460,0.0,1.0
AAPL,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578455,44.434277652,44.5874250358,43.8982618087,44.302666619,134313820,0.0,1.0
AAPL,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628701,44.6281048096,44.7956097606,44.4438493634,44.5922108915,82514804,0.0,1.0
